subj,accuracy,cm,best_epoch
1,56.25,"[[  nan   nan   nan]
 [0.    1.    0.   ]
 [0.    0.875 0.125]]",4
10,60.0,"[[nan nan nan]
 [0.  0.8 0.2]
 [0.  0.6 0.4]]",4
14,66.67,"[[       nan        nan        nan]
 [0.         1.         0.        ]
 [0.         0.66666667 0.33333333]]",7
15,55.559999999999995,"[[       nan        nan        nan]
 [0.         1.         0.        ]
 [0.         0.88888889 0.11111111]]",3
17,53.33,"[[       nan        nan        nan]
 [0.         1.         0.        ]
 [0.         0.93333333 0.06666667]]",4
19,53.12,"[[   nan    nan    nan]
 [0.     0.9375 0.0625]
 [0.     0.875  0.125 ]]",4
2,53.849999999999994,"[[       nan        nan        nan]
 [0.         0.76923077 0.23076923]
 [0.         0.69230769 0.30769231]]",4
20,50.0,"[[nan nan nan]
 [ 0.  1.  0.]
 [ 0.  1.  0.]]",1
21,80.0,"[[nan nan nan]
 [0.  0.8 0.2]
 [0.  0.2 0.8]]",5
23,53.7,"[[       nan        nan        nan]
 [0.         1.         0.        ]
 [0.         0.92592593 0.07407407]]",9
25,50.0,"[[nan nan nan]
 [ 0.  1.  0.]
 [ 0.  1.  0.]]",1
28,58.93000000000001,"[[       nan        nan        nan]
 [0.         0.92857143 0.07142857]
 [0.         0.75       0.25      ]]",9
29,50.0,"[[nan nan nan]
 [ 0.  1.  0.]
 [ 0.  1.  0.]]",1
3,54.35,"[[       nan        nan        nan]
 [0.         1.         0.        ]
 [0.         0.91304348 0.08695652]]",15
30,51.849999999999994,"[[       nan        nan        nan]
 [0.03703704 0.96296296 0.        ]
 [0.03703704 0.88888889 0.07407407]]",4
31,62.5,"[[ nan  nan  nan]
 [0.   1.   0.  ]
 [0.   0.75 0.25]]",8
32,50.0,"[[nan nan nan]
 [ 0.  1.  0.]
 [ 0.  1.  0.]]",1
33,50.0,"[[nan nan nan]
 [ 0.  1.  0.]
 [ 0.  1.  0.]]",1
35,57.35,"[[       nan        nan        nan]
 [0.         1.         0.        ]
 [0.         0.85294118 0.14705882]]",6
36,50.0,"[[nan nan nan]
 [ 0.  1.  0.]
 [ 0.  1.  0.]]",1
37,50.0,"[[nan nan nan]
 [ 0.  1.  0.]
 [ 0.  1.  0.]]",1
38,50.0,"[[nan nan nan]
 [ 0.  1.  0.]
 [ 0.  1.  0.]]",1
39,50.0,"[[nan nan nan]
 [ 0.  1.  0.]
 [ 0.  1.  0.]]",1
6,52.94,"[[       nan        nan        nan]
 [0.         0.94117647 0.05882353]
 [0.05882353 0.82352941 0.11764706]]",8
