subject,accuracy,recall,precision,f1,tn,fn,fp,tp

split_0,,,,,,,,

split_1,,,,,,,,

split_2,,,,,,,,

split_3,,,,,,,,

split_4,,,,,,,,

split_5,,,,,,,,

split_6,,,,,,,,

split_7,,,,,,,,

split_8,,,,,,,,

split_9,,,,,,,,
