subject,accuracy
split_0,89.50834064969271
split_1,86.70041417395305
split_2,87.83964365256125
split_3,88.4514435695538
split_4,81.87082405345211
split_5,85.46743464776252
split_6,84.21052631578947
split_7,81.5615350683723
split_8,86.97962798937112
split_9,80.41012216404887
