subject,accuracy

split_0,81.95438282647585

split_1,79.98590556730092

split_2,80.02720471548402

split_3,80.26936026936026

split_4,75.87837837837837

split_5,78.03064443442992

split_6,75.27149321266968

split_7,76.12074791619735

split_8,76.42857142857142

split_9,68.30985915492957
