subject,accuracy
split_0,59.74025974025974
split_1,63.013698630136986
split_2,61.8421052631579
split_3,61.8421052631579
split_4,56.41025641025641
split_5,61.8421052631579
split_6,64.0
split_7,63.76811594202898
split_8,57.333333333333336
split_9,52.63157894736842
